position,title,address,website,phone,order_online,rating,reviews,price,thumbnail,unclaimed_listing,type,types,service_options,hours,operating_hours,place_id,data_id,data_cid,gps_coordinates
16,Shinagawa Historical Museum,"6 Chome-11-1 Ōi, Shinagawa City, Tokyo 140-0014, Japan",http://www.city.shinagawa.tokyo.jp/jigyo/06/historyhp/hsindex.html,+81 3-3777-4060,,3.9,323,,https://lh5.googleusercontent.com/p/AF1QipMbU46UpEsg05cFU98weNp2SryMZBRyH0ZsjCEx=w122-h92-k-no,TRUE,Local history museum,"[
  ""Local history museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 9 AM,"{
  ""tuesday"": ""9 AM–5 PM"",
  ""wednesday"": ""9 AM–5 PM"",
  ""thursday"": ""9 AM–5 PM"",
  ""friday"": ""9 AM–5 PM"",
  ""saturday"": ""9 AM–5 PM"",
  ""sunday"": ""9 AM–5 PM"",
  ""monday"": ""Closed""
}",ChIJy54K7ipgGGARLa5NEnLK2Qg,0x6018602aee0a9ecb:0x8d9ca72124dae2d,637763413531799085,"{
  ""latitude"": 35.5968587,
  ""longitude"": 139.7299596
}"
17,Archi-Depot,"G号 WHAT MUSEUM 寺田倉庫, 2 Chome-6-10 Higashishinagawa, Shinagawa City, Tokyo 140-0002, Japan",https://archi-depot.com/,,,3.8,390,,https://lh5.googleusercontent.com/p/AF1QipMK1Zsml6GY5Lv3ASIXNn5DZGGKRbFH0cyBWGXt=w138-h92-k-no,,Technology museum,"[
  ""Technology museum"",
  ""Art museum"",
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 11 AM,"{
  ""tuesday"": ""11 AM–6 PM"",
  ""wednesday"": ""11 AM–6 PM"",
  ""thursday"": ""11 AM–6 PM"",
  ""friday"": ""11 AM–6 PM"",
  ""saturday"": ""11 AM–6 PM"",
  ""sunday"": ""11 AM–6 PM"",
  ""monday"": ""Closed""
}",ChIJ__8_uGuKGGAR2d_yu9M48t0,0x60188a6bb83fffff:0xddf238d3bbf2dfd9,15992907708788563929,"{
  ""latitude"": 35.6208795,
  ""longitude"": 139.74876079999999
}"
18,NHK Museum of Broadcasting,"2 Chome-1-1 Atago, Minato City, Tokyo 105-0002, Japan",http://www.nhk.or.jp/museum/,+81 3-5400-6900,,4.3,1223,,https://lh5.googleusercontent.com/p/AF1QipPF5PUDydOcM2e79arUANCtcmXxSCdUvj2kdNqt=w122-h92-k-no,,Technology museum,"[
  ""Technology museum"",
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 9:30 AM,"{
  ""tuesday"": ""9:30 AM–4:30 PM"",
  ""wednesday"": ""9:30 AM–4:30 PM"",
  ""thursday"": ""9:30 AM–4:30 PM"",
  ""friday"": ""9:30 AM–4:30 PM"",
  ""saturday"": ""9:30 AM–4:30 PM"",
  ""sunday"": ""9:30 AM–4:30 PM"",
  ""monday"": ""Closed""
}",ChIJCcGIPpSLGGARzZ4ZW6hu6NE,0x60188b943e88c109:0xd1e86ea85b199ecd,15125461017885777613,"{
  ""latitude"": 35.6637951,
  ""longitude"": 139.748291
}"
19,Shokutokurashinochiisana Museum,"3 Chome-13-65 Takanawa, Minato City, Tokyo 108-0074, Japan",https://www.ajinomoto.co.jp/kfb/museum/,+81 3-5488-7305,,4.2,26,,https://lh5.googleusercontent.com/p/AF1QipOa_CYbx-krRiABBHA0rJQjdJYC9P_KmIWexy4O=w122-h92-k-no,TRUE,Museum,"[
  ""Museum""
]",,Closed ⋅ Opens 10 AM,"{
  ""tuesday"": ""10 AM–5 PM"",
  ""wednesday"": ""10 AM–5 PM"",
  ""thursday"": ""10 AM–5 PM"",
  ""friday"": ""10 AM–5 PM"",
  ""saturday"": ""10 AM–5 PM"",
  ""sunday"": ""Closed"",
  ""monday"": ""10 AM–5 PM""
}",ChIJWz8dAA2LGGARNrkOFeB6Ego,0x60188b0d001d3f5b:0xa127ae0150eb936,725777592804620598,"{
  ""latitude"": 35.63284,
  ""longitude"": 139.7328168
}"
20,Tokyo Water Science Museum,"3 Chome-1-8 Ariake, Koto City, Tokyo 135-0063, Japan",http://www.mizunokagaku.jp/,+81 3-3528-2366,,4.1,1128,,https://lh5.googleusercontent.com/p/AF1QipMGvjtPNYOPFlwZFbn_71sVKIg0V6ukm5s1puPr=w80-h106-k-no,,Science museum,"[
  ""Science museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 9:30 AM,"{
  ""tuesday"": ""9:30 AM–5 PM"",
  ""wednesday"": ""9:30 AM–5 PM"",
  ""thursday"": ""9:30 AM–5 PM"",
  ""friday"": ""9:30 AM–5 PM"",
  ""saturday"": ""9:30 AM–5 PM"",
  ""sunday"": ""9:30 AM–5 PM"",
  ""monday"": ""Closed""
}",ChIJIfO-oO-JGGARxJYVjpssowo,0x601889efa0bef321:0xaa32c9b8e1596c4,766505408198448836,"{
  ""latitude"": 35.6308444,
  ""longitude"": 139.78548329999998
}"
1,WHAT MUSEUM,"Japan, 〒140-0002 Tokyo, Shinagawa City, Higashishinagawa, 2 Chome−6−10, G号, 寺田倉庫",https://what.warehouseofart.org/,,,4.2,174,,https://lh5.googleusercontent.com/p/AF1QipM-OSFqFXA1XN2QD76UduxfyVZu5ddnYwcgsz59=w138-h92-k-no,,Modern art museum,"[
  ""Modern art museum"",
  ""Art museum"",
  ""Museum""
]",,Closed ⋅ Opens 11 AM,"{
  ""tuesday"": ""11 AM–6 PM"",
  ""wednesday"": ""11 AM–6 PM"",
  ""thursday"": ""11 AM–3 PM"",
  ""friday"": ""11 AM–6 PM"",
  ""saturday"": ""11 AM–6 PM"",
  ""sunday"": ""11 AM–6 PM"",
  ""monday"": ""Closed""
}",ChIJp39ByceLGGARrE8X0wVJIVk,0x60188bc7c9417fa7:0x59214905d3174fac,6422494832972222380,"{
  ""latitude"": 35.6207667,
  ""longitude"": 139.7486878
}"
2,Meiji Jingu Museum,"1-1 Yoyogikamizonocho, Shibuya, Tokyo 151-0052, Japan",https://www.meijijingu.or.jp/museum/,+81 3-3379-5875,,4.1,404,,https://lh5.googleusercontent.com/p/AF1QipMe_c4OTfY_WgybsVGJEw4Fxn3auVKuaHodoLZ0=w138-h92-k-no,TRUE,Museum,"[
  ""Museum""
]",,Closed ⋅ Opens 10 AM,"{
  ""tuesday"": ""10 AM–4:30 PM"",
  ""wednesday"": ""10 AM–4:30 PM"",
  ""thursday"": ""Closed"",
  ""friday"": ""10 AM–4:30 PM"",
  ""saturday"": ""10 AM–4:30 PM"",
  ""sunday"": ""10 AM–4:30 PM"",
  ""monday"": ""10 AM–4:30 PM""
}",ChIJw-yvkzeNGGARjGUxRzKNPKQ,0x60188d3793afecc3:0xa43c8d324731658c,11834489167905121676,"{
  ""latitude"": 35.6723303,
  ""longitude"": 139.70212569999998
}"
3,ART AQUARIUM MUSEUM,"Japan, 〒104-8212 Tokyo, Chuo City, Ginza, 4 Chome−6−16, 9階入場口, 三越新館 9階",https://artaquarium.jp/,+81 3-3528-6721,,4.1,3891,,https://lh5.googleusercontent.com/p/AF1QipNuOchEopDdNIadc8cOu5g1qusyIRfpOKzTfm3f=w122-h92-k-no,,Art museum,"[
  ""Art museum"",
  ""Aquarium"",
  ""Art gallery"",
  ""Goldfish store"",
  ""Modern art museum"",
  ""Museum"",
  ""Theme park"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 10 AM,"{
  ""tuesday"": ""10 AM–7 PM"",
  ""wednesday"": ""10 AM–7 PM"",
  ""thursday"": ""10 AM–7 PM"",
  ""friday"": ""10 AM–7 PM"",
  ""saturday"": ""10 AM–7 PM"",
  ""sunday"": ""10 AM–7 PM"",
  ""monday"": ""10 AM–7 PM""
}",ChIJ6UVSHl2JGGARDurMrMPwvdk,0x6018895d1e5245e9:0xd9bdf0c3acccea0e,15689961400037075470,"{
  ""latitude"": 35.6713698,
  ""longitude"": 139.7657375
}"
4,Japan Olympic Museum,"Japan, 〒160-0013 Tokyo, Shinjuku City, Kasumigaokamachi, 4−2, JAPAN SPORT OLYMPIC SQUARE 1・2F",https://japan-olympicmuseum.jp/,+81 3-6910-5561,,4.1,1260,,https://lh5.googleusercontent.com/p/AF1QipN65BEe4rbRT7cZUFoxlNdFdNIIs7KCmT7aMerw=w163-h92-k-no,TRUE,Museum,"[
  ""Museum""
]",,Closed ⋅ Opens 10 AM,"{
  ""tuesday"": ""10 AM–5 PM"",
  ""wednesday"": ""10 AM–5 PM"",
  ""thursday"": ""10 AM–5 PM"",
  ""friday"": ""10 AM–5 PM"",
  ""saturday"": ""10 AM–5 PM"",
  ""sunday"": ""10 AM–5 PM"",
  ""monday"": ""Closed""
}",ChIJQXjm8NWNGGARlEEJZUe8AJQ,0x60188dd5f0e67841:0x9400bc4765094194,10664730932437139860,"{
  ""latitude"": 35.6749203,
  ""longitude"": 139.7151887
}"
5,"Currency Museum, Institute for Monetary and Economic Studies, Bank of Japan","日本銀行分館内, 1 Chome-3-1 Nihonbashihongokucho, Chuo City, Tokyo 103-0021, Japan",http://www.imes.boj.or.jp/cm/index.html,+81 3-3277-3037,,4.2,2087,,https://lh5.googleusercontent.com/p/AF1QipNledL2gnJWDzeLsQIPGaaIbwYlmH0FShIRUMem=w124-h92-k-no,TRUE,Museum,"[
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 9:30 AM,"{
  ""tuesday"": ""9:30 AM–4:30 PM"",
  ""wednesday"": ""9:30 AM–4:30 PM"",
  ""thursday"": ""9:30 AM–4:30 PM"",
  ""friday"": ""9:30 AM–4:30 PM"",
  ""saturday"": ""9:30 AM–4:30 PM"",
  ""sunday"": ""9:30 AM–4:30 PM"",
  ""monday"": ""Closed""
}",ChIJYT_QOf6LGGAR2l2t7xZpFMs,0x60188bfe39d03f61:0xcb146916efad5dda,14633436636464897498,"{
  ""latitude"": 35.685461499999995,
  ""longitude"": 139.7716826
}"
6,The Gundam Base Tokyo,"Japan, 〒135-0064 Tokyo, Koto City, Aomi, 1 Chome−1−10, ダイバーシティ東京 プラザ７F",https://www.gundam-base.net/,+81 3-6426-0780,,4.5,16294,,https://lh5.googleusercontent.com/p/AF1QipOC5ihylxTI8E1UfOJNYgnMGrgI-6yKshY5ROmX=w163-h92-k-no,TRUE,Toy store,"[
  ""Toy store"",
  ""Hobby store"",
  ""Tourist attraction"",
  ""Toy museum""
]",,Closed ⋅ Opens 11 AM,"{
  ""tuesday"": ""11 AM–8 PM"",
  ""wednesday"": ""11 AM–8 PM"",
  ""thursday"": ""11 AM–8 PM"",
  ""friday"": ""11 AM–8 PM"",
  ""saturday"": ""10 AM–9 PM"",
  ""sunday"": ""10 AM–9 PM"",
  ""monday"": ""11 AM–8 PM""
}",ChIJIy1S0_mJGGAR2d0UgvPKUPg,0x601889f9d3522d23:0xf850caf38214ddd9,17893024466751249881,"{
  ""latitude"": 35.6254768,
  ""longitude"": 139.77613829999999
}"
7,Artizon Museum,"1 Chome-7-2 Kyobashi, Chuo City, Tokyo 104-0031, Japan",https://www.artizon.museum/,+81 50-5541-8600,,4.6,2140,,https://lh5.googleusercontent.com/p/AF1QipMPhjaNnDIQFn3yrxZjMbYCOhImb3AQOpy3AREw=w122-h92-k-no,,Art museum,"[
  ""Art museum"",
  ""Restaurant""
]",,Closed ⋅ Opens 10 AM,"{
  ""tuesday"": ""10 AM–6 PM"",
  ""wednesday"": ""10 AM–6 PM"",
  ""thursday"": ""10 AM–6 PM"",
  ""friday"": ""10 AM–8 PM"",
  ""saturday"": ""10 AM–6 PM"",
  ""sunday"": ""10 AM–6 PM"",
  ""monday"": ""Closed""
}",ChIJOzAxseKLGGARWxBlxNWWRPs,0x60188be2b131303b:0xfb4496d5c465105b,18105762246803394651,"{
  ""latitude"": 35.678841399999996,
  ""longitude"": 139.7716322
}"
8,Yamatane Museum of Art,"3 Chome-12-36 Hiroo, Shibuya, Tokyo 150-0012, Japan",https://www.yamatane-museum.jp/,+81 50-5541-8600,,4.3,2299,,https://lh5.googleusercontent.com/p/AF1QipOcVeJdxVFmfmqCwcxCPVTeLLvIqp8noeAg44pU=w80-h94-k-no,,Art museum,"[
  ""Art museum"",
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 10 AM,"{
  ""tuesday"": ""10 AM–5 PM"",
  ""wednesday"": ""10 AM–5 PM"",
  ""thursday"": ""10 AM–5 PM"",
  ""friday"": ""10 AM–5 PM"",
  ""saturday"": ""10 AM–5 PM"",
  ""sunday"": ""10 AM–5 PM"",
  ""monday"": ""Closed""
}",ChIJseohrGmLGGARWx9gVUaRc7Y,0x60188b69ac21eab1:0xb673914655601f5b,13147011468490710875,"{
  ""latitude"": 35.6531502,
  ""longitude"": 139.7136591
}"
9,Pola Museum Annex,"Japan, 〒104-0061 Tokyo, Chuo City, Ginza, 1 Chome−7−7, ポーラ銀座ビル3階",http://www.po-holdings.co.jp/m-annex/,+81 50-5541-8600,,4.2,470,,https://lh5.googleusercontent.com/p/AF1QipOUnKNobPq9Dz-IXcyQ72gAP5-v0J5_EJmSOBqr=w122-h92-k-no,,Art gallery,"[
  ""Art gallery"",
  ""Art museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 11 AM,"{
  ""tuesday"": ""11 AM–7 PM"",
  ""wednesday"": ""11 AM–7 PM"",
  ""thursday"": ""11 AM–7 PM"",
  ""friday"": ""11 AM–7 PM"",
  ""saturday"": ""11 AM–7 PM"",
  ""sunday"": ""11 AM–7 PM"",
  ""monday"": ""11 AM–7 PM""
}",ChIJM7rZi-OLGGARkL-rCS_OHyw,0x60188be38bd9ba33:0x2c1fce2f09abbf90,3179486563367894928,"{
  ""latitude"": 35.6742613,
  ""longitude"": 139.767948
}"
