position,title,address,website,phone,order_online,rating,reviews,price,thumbnail,unclaimed_listing,type,types,service_options,hours,operating_hours,place_id,data_id,data_cid,gps_coordinates
11,TKO BUILDING,"青山セブンハイツ, 3, 1 Chome-7-5 Shibuya, Tokyo 150-0002, Japan",,+81 3-5469-7122,,3,1,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aUVkU5KJNUfzuPjWq14gFQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=102.37855&pitch=0&thumbfov=100,TRUE,Shopping mall,"[
  ""Shopping mall""
]",,Closed ⋅ Opens 10:30 AM,"{
  ""saturday"": ""10:30 AM–9 PM"",
  ""sunday"": ""10:30 AM–9 PM"",
  ""monday"": ""10:30 AM–9 PM"",
  ""tuesday"": ""10:30 AM–9 PM"",
  ""wednesday"": ""10:30 AM–9 PM"",
  ""thursday"": ""10:30 AM–9 PM"",
  ""friday"": ""10:30 AM–9 PM""
}",ChIJVVX6kl6LGGAR1j3mDXHN2go,0x60188b5e92fa5555:0xadacd710de63dd6,782163370750393814,"{
  ""latitude"": 35.6592175,
  ""longitude"": 139.7082361
}"
12,染井銀座商店街,"6 Chome-26-13 Komagome, Toshima City, Tokyo 170-0003, Japan",,+81 3-3915-3234,,4.3,9,,https://lh5.googleusercontent.com/p/AF1QipMfVz9bZc_Cnckp040lxgg0TeAXoZolQ8Ldfd9R=w80-h106-k-no,TRUE,Shopping mall,"[
  ""Shopping mall""
]",,Closed ⋅ Opens 11 AM,"{
  ""saturday"": ""11 AM–5 PM"",
  ""sunday"": ""Closed"",
  ""monday"": ""10 AM–5:30 PM"",
  ""tuesday"": ""10 AM–5:30 PM"",
  ""wednesday"": ""11 AM–5 PM"",
  ""thursday"": ""10 AM–5:30 PM"",
  ""friday"": ""10 AM–5:30 PM""
}",ChIJXzWuGJCNGGARa0qIP5oNMXo,0x60188d9018ae355f:0x7a310d9a3f884a6b,8804833702628051563,"{
  ""latitude"": 35.740791699999996,
  ""longitude"": 139.7435973
}"
13,Tokyu Square Gotanda,"2 Chome-1-2 Higashigotanda, Shinagawa City, Tokyo 141-0022, Japan",https://www.gotanda-tokyu-square.com/,+81 3-6422-0315,,3.6,2028,,https://lh5.googleusercontent.com/p/AF1QipMayV8IGDzAZt4sNjTwrue5uTlmZ4CoAsvj5_Gf=w163-h92-k-no,,Shopping mall,"[
  ""Shopping mall""
]","{
  ""onsite_services"": true
}",Closed ⋅ Opens 10 AM,"{
  ""saturday"": ""10 AM–9 PM"",
  ""sunday"": ""10 AM–9 PM"",
  ""monday"": ""10 AM–9 PM"",
  ""tuesday"": ""10 AM–9 PM"",
  ""wednesday"": ""10 AM–9 PM"",
  ""thursday"": ""10 AM–9 PM"",
  ""friday"": ""10 AM–9 PM""
}",ChIJ2wpbVPqKGGARi18ChLjvZc0,0x60188afa545b0adb:0xcd65efb884025f8b,14800499326190772107,"{
  ""latitude"": 35.625497599999996,
  ""longitude"": 139.7245702
}"
14,Gotemba Premium Outlets,"1312 Fukasawa, Gotemba, Shizuoka 412-0023, Japan",https://www.premiumoutlets.co.jp/gotemba/,+81 550-81-3122,,4.1,25908,,https://lh5.googleusercontent.com/p/AF1QipMOttGpxy2LKhBfXOvDqQffFmbYezEKEeZb6fuC=w163-h92-k-no,,Outlet mall,"[
  ""Outlet mall""
]","{
  ""in_store_shopping"": true,
  ""onsite_services"": true
}",Closed ⋅ Opens 10 AM,"{
  ""saturday"": ""10 AM–7 PM"",
  ""sunday"": ""10 AM–7 PM"",
  ""monday"": ""10 AM–7 PM"",
  ""tuesday"": ""10 AM–7 PM"",
  ""wednesday"": ""10 AM–7 PM"",
  ""thursday"": ""10 AM–7 PM"",
  ""friday"": ""10 AM–7 PM""
}",ChIJ1xlIF991GWARhCPTCES1sFA,0x601975df174819d7:0x50b0b54408d32384,5814346422745768836,"{
  ""latitude"": 35.3067588,
  ""longitude"": 138.96206859999998
}"
15,AEON LakeTown OUTLET,"4 Chome-1-1 Lake Town, Koshigaya, Saitama 343-0828, Japan",http://laketown-outlet.jp/?utm_source=google_maps&utm_medium=organic&utm_campaign=website,+81 48-940-0700,,3.9,6990,,https://lh5.googleusercontent.com/p/AF1QipPzqBr4LimNxHOBJ9yZLmID-Jl0J-WjEn1I4QIh=w130-h92-k-no,,Outlet mall,"[
  ""Outlet mall"",
  ""Shopping mall""
]","{
  ""in_store_shopping"": true,
  ""onsite_services"": true
}",Closed ⋅ Opens 10 AM,"{
  ""saturday"": ""10 AM–8 PM"",
  ""sunday"": ""10 AM–8 PM"",
  ""monday"": ""10 AM–8 PM"",
  ""tuesday"": ""10 AM–8 PM"",
  ""wednesday"": ""10 AM–8 PM"",
  ""thursday"": ""10 AM–8 PM"",
  ""friday"": ""10 AM–8 PM""
}",ChIJmyj7mhmXGGARFFrzY5Ovtt4,0x601897199afb289b:0xdeb6af9363f35a14,16048207369753287188,"{
  ""latitude"": 35.8808758,
  ""longitude"": 139.8247389
}"
16,Sunny Mall Nishi-Kasai,"4 Chome-2-28 Nishikasai, Edogawa City, Tokyo 134-0088, Japan",,+81 3-5676-1829,,3.8,2794,,https://lh5.googleusercontent.com/p/AF1QipNG-b4Em1a1by8-kHa06Egeb5kvx9emAmGQNpNb=w138-h92-k-no,TRUE,Shopping mall,"[
  ""Shopping mall""
]","{
  ""onsite_services"": true
}",Closed ⋅ Opens 10 AM,"{
  ""saturday"": ""10 AM–9 PM"",
  ""sunday"": ""10 AM–9 PM"",
  ""monday"": ""10 AM–9 PM"",
  ""tuesday"": ""10 AM–9 PM"",
  ""wednesday"": ""10 AM–9 PM"",
  ""thursday"": ""10 AM–9 PM"",
  ""friday"": ""10 AM–9 PM""
}",ChIJ45j5ceeHGGARDBFbjntLtvk,0x601887e771f998e3:0xf9b64b7b8e5b110c,17993652355246788876,"{
  ""latitude"": 35.668344499999996,
  ""longitude"": 139.8618395
}"
17,Kannondoori street,"Kannondoori, 1 Chome-32-1 Asakusa, Taito City, Tokyo 111-0032, Japan",,,,,,,https://lh5.googleusercontent.com/p/AF1QipNDRLGbWj2_olZyZbz7oH28ij9RRljMPoI-Lnuj=w80-h106-k-no,TRUE,Outlet mall,"[
  ""Outlet mall""
]",,,,ChIJhdddBHSPGGARgb75Sp1trQY,0x60188f74045dd785:0x6ad6d9d4af9be81,481161257533685377,"{
  ""latitude"": 35.711816899999995,
  ""longitude"": 139.7970585
}"
18,Shibuya PRIME,"2 Chome-29-5 Dogenzaka, Shibuya, Tokyo 150-0043, Japan",http://www.the-prime.net/,+81 3-3770-0111,,3.8,1047,,https://lh5.googleusercontent.com/p/AF1QipNxNdLbv0YS4aqSfiWNdzb6ygwJpq9EgBpsLI2u=w122-h92-k-no,TRUE,Shopping mall,"[
  ""Shopping mall""
]",,Closed ⋅ Opens 10 AM,"{
  ""saturday"": ""10 AM–9 PM"",
  ""sunday"": ""10 AM–9 PM"",
  ""monday"": ""10 AM–9 PM"",
  ""tuesday"": ""10 AM–9 PM"",
  ""wednesday"": ""10 AM–9 PM"",
  ""thursday"": ""10 AM–9 PM"",
  ""friday"": ""10 AM–9 PM""
}",ChIJaff9zqmMGGARQMqvB6tY8pU,0x60188ca9cefdf769:0x95f258ab07afca40,10804795947606854208,"{
  ""latitude"": 35.6594915,
  ""longitude"": 139.6983876
}"
19,Kisarazu Outlet,"Japan, 〒151-0051 Tokyo, Shibuya, Sendagaya, 4 Chome−10−2 ＯＫＵＲＡレジデンス北参道",,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=drsIl9taPa1vGfTjqQXMPQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=187.94017&pitch=0&thumbfov=100,TRUE,Shopping mall,"[
  ""Shopping mall""
]",,,,ChIJsYRffwCNGGAR6ptj69SEXb0,0x60188d007f5f84b1:0xbd5d84d4eb639bea,13645208496019577834,"{
  ""latitude"": 35.6799262,
  ""longitude"": 139.70607429999998
}"
20,Aeon Style,"5 Chome-6-1 Himonya, Meguro City, Tokyo 152-0003, Japan",,+81 3-6412-8115,,3.7,45,,https://lh5.googleusercontent.com/p/AF1QipNIZRcAZDN3YoXnxB7DOAxG6kW3B5ZnDdLsDq2X=w80-h106-k-no,TRUE,Shopping mall,"[
  ""Shopping mall"",
  ""Department store""
]",,Closed ⋅ Opens 9 AM,"{
  ""saturday"": ""9 AM–9 PM"",
  ""sunday"": ""9 AM–9 PM"",
  ""monday"": ""9 AM–9 PM"",
  ""tuesday"": ""9 AM–9 PM"",
  ""wednesday"": ""9 AM–9 PM"",
  ""thursday"": ""9 AM–9 PM"",
  ""friday"": ""9 AM–9 PM""
}",ChIJ1-Bvgfn1GGARBrC1Uj8ioCg,0x6018f5f9816fe0d7:0x28a0223f52b5b006,2927377413156745222,"{
  ""latitude"": 35.6229364,
  ""longitude"": 139.6841086
}"
1,Reedom Essence,"Japan, 〒134-0083 Tokyo, Nakakasai",,+81 80-3511-8558,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9bmHtOsimtVfY9uRkyHtIA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=175.37538&pitch=0&thumbfov=100,TRUE,Outlet mall,"[
  ""Outlet mall""
]",,,,ChIJA72K74WHGGAR5uWhwYfVcEM,0x60188785ef8abd03:0x4370d587c1a1e5e6,4859618776978679270,"{
  ""latitude"": 35.6645549,
  ""longitude"": 139.867526
}"
2,SENJU MILDIX Ichiban-kan,"3 Chome-９２ Senju, Adachi City, Tokyo 120-0034, Japan",http://www.senju-mildix.jp/,+81 3-5813-0012,,3.6,4094,,https://lh5.googleusercontent.com/p/AF1QipOQYgr8WjHHFeW0mB6WQU7UUGpdD-NRUJy8esLh=w163-h92-k-no,TRUE,Shopping mall,"[
  ""Shopping mall""
]",,Closed ⋅ Opens 10 AM,"{
  ""saturday"": ""10 AM–8 PM"",
  ""sunday"": ""10 AM–8 PM"",
  ""monday"": ""10 AM–8 PM"",
  ""tuesday"": ""10 AM–8 PM"",
  ""wednesday"": ""10 AM–8 PM"",
  ""thursday"": ""10 AM–8 PM"",
  ""friday"": ""10 AM–8 PM""
}",ChIJs9Foak-OGGARRjmCAF01UN0,0x60188e4f6a68d1b3:0xdd50355d00823946,15947304954075691334,"{
  ""latitude"": 35.7508258,
  ""longitude"": 139.804575
}"
3,Wanza Ariake Bay Mall,"3 Chome-6-11 Ariake, Koto City, Tokyo 135-0063, Japan",https://www.tokyo-odaiba.net/genre/tft%E3%83%93%E3%83%AB%EF%BC%88%E3%83%AF%E3%83%B3%E3%82%B6%E6%9C%89%E6%98%8E%E3%83%99%E3%82%A4%E3%83%A2%E3%83%BC%E3%83%AB%EF%BC%89/,+81 3-5530-5001,,3.5,669,,https://lh5.googleusercontent.com/p/AF1QipMCw9801NLGO87Qs7aun8hQmEiYMhKsGHOY2lsJ=w163-h92-k-no,TRUE,Shopping mall,"[
  ""Shopping mall""
]",,Closed ⋅ Opens 8 AM,"{
  ""saturday"": ""8 AM–9 PM"",
  ""sunday"": ""8 AM–9 PM"",
  ""monday"": ""8 AM–9 PM"",
  ""tuesday"": ""8 AM–9 PM"",
  ""wednesday"": ""8 AM–9 PM"",
  ""thursday"": ""8 AM–9 PM"",
  ""friday"": ""8 AM–9 PM""
}",ChIJJaBnMuaJGGARF0fYPQAKG6U,0x601889e63267a025:0xa51b0a003dd84717,11897113836783159063,"{
  ""latitude"": 35.6309002,
  ""longitude"": 139.7905701
}"
4,EKIMISE Asakusa,"1 Chome-4-1 Hanakawado, Taito City, Tokyo 111-0033, Japan",https://ekimise.jp/,+81 3-6802-8633,,3.6,2054,,https://lh5.googleusercontent.com/p/AF1QipNKObc_2pbpvhVu0sO6H5MCS-pDddrgYGCGa5ZL=w184-h92-k-no,TRUE,Shopping mall,"[
  ""Shopping mall""
]","{
  ""onsite_services"": true
}",Closed ⋅ Opens 10 AM,"{
  ""saturday"": ""10 AM–8 PM"",
  ""sunday"": ""10 AM–8 PM"",
  ""monday"": ""10 AM–8 PM"",
  ""tuesday"": ""10 AM–8 PM"",
  ""wednesday"": ""10 AM–8 PM"",
  ""thursday"": ""10 AM–8 PM"",
  ""friday"": ""10 AM–8 PM""
}",ChIJmSCVp8aOGGARCnkg9Q5Jn9w,0x60188ec6a7952099:0xdc9f490ef520790a,15897505538232056074,"{
  ""latitude"": 35.7119894,
  ""longitude"": 139.798349
}"
5,Forte,"5 Chome-1-28 Hinode, Urayasu, Chiba 279-0013, Japan",https://www.belc.jp/shoppingmall/0140,,,4,154,,https://lh5.googleusercontent.com/p/AF1QipNm-yAZ8ZAvJqv5ns599e3-mqoacBlJULFIOv0I=w122-h92-k-no,,Shopping mall,"[
  ""Shopping mall""
]",,Closed ⋅ Opens 9 AM,"{
  ""saturday"": ""9 AM–12 AM"",
  ""sunday"": ""9 AM–12 AM"",
  ""monday"": ""9 AM–12 AM"",
  ""tuesday"": ""9 AM–12 AM"",
  ""wednesday"": ""9 AM–12 AM"",
  ""thursday"": ""9 AM–12 AM"",
  ""friday"": ""9 AM–12 AM""
}",ChIJMcXTwIR9GGARFDLMHMA8New,0x60187d84c0d3c531:0xec353cc01ccc3214,17020577162531189268,"{
  ""latitude"": 35.6423369,
  ""longitude"": 139.9259868
}"
6,Patria,"1 Chome-3-6 Seishincho, Edogawa City, Tokyo 134-0087, Japan",https://www.nul.co.jp/institutions/?p=71,+81 3-3878-1227,,3.7,630,,https://lh5.googleusercontent.com/p/AF1QipMIToGkg2EBFsbLl0qynA6UlP2hVGVfIW2mFyAX=w122-h92-k-no,TRUE,Shopping mall,"[
  ""Shopping mall""
]","{
  ""onsite_services"": true
}",Closed ⋅ Opens 10 AM,"{
  ""saturday"": ""10 AM–8 PM"",
  ""sunday"": ""10 AM–8 PM"",
  ""monday"": ""10 AM–8 PM"",
  ""tuesday"": ""10 AM–8 PM"",
  ""wednesday"": ""10 AM–8 PM"",
  ""thursday"": ""10 AM–8 PM"",
  ""friday"": ""10 AM–8 PM""
}",ChIJb-QaGeKHGGARJxAyh05_ddk,0x601887e2191ae46f:0xd9757f4e87321027,15669570453757890599,"{
  ""latitude"": 35.6619919,
  ""longitude"": 139.85595859999998
}"
7,Urban Dock LaLaport Toyosu2,"2 Chome-1-14 Toyosu, Koto City, Tokyo 135-0061, Japan",https://mitsui-shopping-park.com/lalaport/toyosu/,+81 3-6910-1234,,3.8,1323,,https://lh5.googleusercontent.com/p/AF1QipNv1ETEB_cReEtKLsfbAyD8Ma1RXlCUQDPBnE5k=w122-h92-k-no,TRUE,Shopping mall,"[
  ""Shopping mall""
]",,Closed ⋅ Opens 10 AM,"{
  ""saturday"": ""10 AM–9 PM"",
  ""sunday"": ""10 AM–9 PM"",
  ""monday"": ""11 AM–9 PM"",
  ""tuesday"": ""11 AM–9 PM"",
  ""wednesday"": ""11 AM–9 PM"",
  ""thursday"": ""11 AM–9 PM"",
  ""friday"": ""11 AM–9 PM""
}",ChIJdXLK96GJGGARPTXMEDQTK10,0x601889a1f7ca7275:0x5d2b133410cc353d,6713480783866901821,"{
  ""latitude"": 35.6559601,
  ""longitude"": 139.7941244
}"
8,Rakutenchi,"4 Chome-27-14 Kotobashi, Sumida City, Tokyo 130-8535, Japan",https://www.rakutenchi.co.jp/,,,3.8,1175,,https://lh5.googleusercontent.com/p/AF1QipMqZoxUOLt2baGj8ZC2H4hMjeuwVGSyIW5nxhk=w122-h92-k-no,TRUE,Shopping mall,"[
  ""Shopping mall""
]","{
  ""onsite_services"": true
}",Closed ⋅ Opens 11 AM,"{
  ""saturday"": ""11 AM–9 PM"",
  ""sunday"": ""11 AM–9 PM"",
  ""monday"": ""11 AM–9 PM"",
  ""tuesday"": ""11 AM–9 PM"",
  ""wednesday"": ""11 AM–9 PM"",
  ""thursday"": ""11 AM–9 PM"",
  ""friday"": ""11 AM–9 PM""
}",ChIJCbzMKHGJGGARZQIV1xC_CSI,0x6018897128ccbc09:0x2209bf10d7150265,2452701551128805989,"{
  ""latitude"": 35.6962542,
  ""longitude"": 139.8157889
}"
9,Gachapon,"3 Chome-15-6 Sotokanda, Chiyoda City, Tokyo 101-0021, Japan",,,,4.1,12,,https://lh5.googleusercontent.com/p/AF1QipONWYuVI9wn8K3e8fGdUB1WvHibHr1xdVwrdUev=w80-h142-k-no,TRUE,Shopping mall,"[
  ""Shopping mall""
]",,Closed ⋅ Opens 10 AM,"{
  ""saturday"": ""10 AM–8 PM"",
  ""sunday"": ""10 AM–8 PM"",
  ""monday"": ""10 AM–8 PM"",
  ""tuesday"": ""10 AM–8 PM"",
  ""wednesday"": ""10 AM–8 PM"",
  ""thursday"": ""10 AM–8 PM"",
  ""friday"": ""10 AM–8 PM""
}",ChIJx0lt2HaNGGARHNnHTfCSuGA,0x60188d76d86d49c7:0x60b892f04dc7d91c,6969481984150591772,"{
  ""latitude"": 35.7018632,
  ""longitude"": 139.7714006
}"
10,Park City Musashikoyama THE MALL,"3 Chome-15-1 Koyama, Shinagawa City, Tokyo 142-0062, Japan",https://pcmk.jp/,+81 3-6426-4848,,3.4,147,,https://lh5.googleusercontent.com/p/AF1QipPk0fSuUEKQtdJL7VZ-ybWIMaAO32ifvT9kIMlT=w163-h92-k-no,TRUE,Shopping mall,"[
  ""Shopping mall""
]","{
  ""onsite_services"": true
}",Closed ⋅ Opens 10 AM,"{
  ""saturday"": ""10 AM–8 PM"",
  ""sunday"": ""10 AM–8 PM"",
  ""monday"": ""10 AM–8 PM"",
  ""tuesday"": ""10 AM–8 PM"",
  ""wednesday"": ""10 AM–8 PM"",
  ""thursday"": ""10 AM–8 PM"",
  ""friday"": ""10 AM–8 PM""
}",ChIJVWTD2i2LGGARyDH3XXSOCAQ,0x60188b2ddac36455:0x4088e745df731c8,290638806409228744,"{
  ""latitude"": 35.619893499999996,
  ""longitude"": 139.7044833
}"
